zone_id,id,landuse,name
1364412057,1364412057,commercial,nan
1364412058,1364412058,commercial,nan
1364433562,1364433562,residential,Annragh Green Earth
1364433563,1364433563,residential,nan
1364481599,1364481599,commercial,Banaswadi Fire Station
1364697717,1364697717,commercial,nan
1365359448,1365359448,residential,GK Lakeview Apartments
1365359457,1365359457,residential,nan
1365359459,1365359459,residential,nan
1365359469,1365359469,residential,nan
1365359470,1365359470,residential,nan
1365359471,1365359471,commercial,nan
1365364522,1365364522,commercial,Le Terra Gardens
1365455957,1365455957,residential,nan
1365455988,1365455988,residential,nan
1365456077,1365456077,residential,nan
1365456078,1365456078,residential,nan
1365459478,1365459478,residential,nan
1365459479,1365459479,residential,nan
1365459565,1365459565,residential,nan
1365459566,1365459566,residential,nan
1365459567,1365459567,residential,nan
1365459569,1365459569,residential,nan
1365459570,1365459570,residential,nan
1365459571,1365459571,residential,nan
1365459604,1365459604,residential,nan
1365463944,1365463944,commercial,nan
1365489281,1365489281,residential,nan
1365489285,1365489285,residential,Mahaveer Lakes
1365989874,1365989874,residential,nan
1366161301,1366161301,residential,Samriddhi Gardenia
1366176167,1366176167,residential,nan
1366176283,1366176283,residential,nan
1366188248,1366188248,residential,nan
1366473493,1366473493,residential,nan
1366473506,1366473506,residential,nan
1366473543,1366473543,residential,nan
1366473941,1366473941,commercial,nan
1366473943,1366473943,residential,nan
1366473944,1366473944,residential,nan
1366473945,1366473945,residential,nan
1366533347,1366533347,residential,nan
1366533349,1366533349,residential,nan
1366533353,1366533353,residential,nan
1366533354,1366533354,residential,nan
1366533517,1366533517,residential,nan
1366533549,1366533549,residential,nan
1366533550,1366533550,residential,nan
1366533556,1366533556,residential,nan
1366533593,1366533593,residential,nan
1366533594,1366533594,residential,nan
1366533610,1366533610,residential,nan
1366533611,1366533611,residential,nan
1366533654,1366533654,residential,nan
1366533705,1366533705,residential,Keerthi Royale
1366533707,1366533707,commercial,nan
1366533708,1366533708,residential,nan
1366533709,1366533709,residential,nan
1366533710,1366533710,residential,nan
1366549691,1366549691,residential,nan
1366549692,1366549692,residential,nan
1366549693,1366549693,residential,nan
1366549694,1366549694,residential,nan
1366568735,1366568735,residential,nan
1366568747,1366568747,residential,nan
1366568748,1366568748,residential,nan
1366568779,1366568779,residential,nan
1366568780,1366568780,residential,nan
1366568781,1366568781,residential,nan
1366568782,1366568782,residential,nan
1366568783,1366568783,residential,nan
1366568945,1366568945,residential,nan
1366568946,1366568946,residential,nan
1366568947,1366568947,residential,nan
1366568948,1366568948,residential,nan
1366625026,1366625026,commercial,nan
1366625027,1366625027,residential,nan
1366625028,1366625028,residential,nan
1366625034,1366625034,residential,nan
1366625035,1366625035,residential,nan
1366625038,1366625038,commercial,nan
1366625047,1366625047,residential,nan
1366625048,1366625048,residential,nan
1366656565,1366656565,residential,nan
1366656566,1366656566,residential,nan
1366656612,1366656612,residential,nan
1366656613,1366656613,residential,nan
1366656614,1366656614,residential,nan
1366656615,1366656615,residential,nan
1366656616,1366656616,residential,nan
1366656618,1366656618,commercial,nan
1366656619,1366656619,commercial,BESCOM
1366656620,1366656620,commercial,Banaswadi Police Station
1366656622,1366656622,commercial,nan
1366656623,1366656623,commercial,nan
1366656624,1366656624,commercial,nan
1366656625,1366656625,residential,nan
1366656626,1366656626,residential,nan
1366656628,1366656628,commercial,Cosmic Culture Research Centre
1366656629,1366656629,residential,nan
1366656630,1366656630,commercial,nan
1366656635,1366656635,residential,nan
1366656636,1366656636,residential,nan
1366656637,1366656637,residential,nan
1366656638,1366656638,commercial,nan
1366744120,1366744120,residential,nan
1366744135,1366744135,residential,nan
1366744184,1366744184,commercial,nan
1366744367,1366744367,residential,nan
1368013276,1368013276,commercial,The Olive Hotel
1368127245,1368127245,commercial,nan
1368127298,1368127298,residential,nan
1368127299,1368127299,residential,nan
1368127300,1368127300,residential,nan
1368127301,1368127301,residential,nan
1368127302,1368127302,residential,nan
1368127303,1368127303,residential,nan
1368127304,1368127304,residential,nan
1368127314,1368127314,residential,nan
1368127315,1368127315,residential,nan
1369543673,1369543673,residential,Sri Venkateshwara Residency
1369673168,1369673168,commercial,nan
1369673169,1369673169,residential,nan
1369673170,1369673170,commercial,nan
1370045550,1370045550,commercial,AV Varadachar Kalakshetra
1370045558,1370045558,commercial,Badaganadu Sangha Convention Hall
1370045562,1370045562,residential,nan
1370045563,1370045563,residential,nan
1370045565,1370045565,commercial,nan
1370050083,1370050083,residential,Donata Marvel
1370050106,1370050106,commercial,nan
1370050110,1370050110,commercial,nan
1370235859,1370235859,residential,nan
1370235860,1370235860,residential,nan
1370235861,1370235861,residential,nan
1370235862,1370235862,residential,nan
1370235863,1370235863,residential,nan
1370883593,1370883593,residential,nan
1370883594,1370883594,residential,nan
1370883595,1370883595,commercial,nan
1371021636,1371021636,residential,nan
1371872721,1371872721,residential,ATZ Estrella
1371961883,1371961883,residential,nan
1371962901,1371962901,residential,nan
1371962902,1371962902,residential,nan
1371962903,1371962903,residential,nan
1372019612,1372019612,residential,nan
1372019613,1372019613,residential,nan
1372019614,1372019614,residential,nan
1372019615,1372019615,residential,nan
1372097655,1372097655,residential,nan
1372097656,1372097656,residential,nan
1372097657,1372097657,residential,nan
1372097658,1372097658,residential,nan
1372097659,1372097659,residential,nan
1372097660,1372097660,residential,nan
1372097661,1372097661,residential,nan
1372261991,1372261991,residential,Kristal Halite
1373240209,1373240209,residential,nan
1373258883,1373258883,residential,nan
1373258884,1373258884,residential,nan
1373258885,1373258885,residential,nan
1373258886,1373258886,residential,nan
1373341012,1373341012,residential,nan
1373341021,1373341021,residential,nan
1373341022,1373341022,residential,nan
1373341023,1373341023,residential,nan
1373341024,1373341024,residential,nan
1373341025,1373341025,residential,nan
1373341026,1373341026,residential,nan
1373341029,1373341029,residential,nan
1373341030,1373341030,residential,nan
1373341031,1373341031,residential,nan
1373341032,1373341032,residential,nan
1373341033,1373341033,residential,nan
1373341056,1373341056,residential,nan
1373341074,1373341074,residential,nan
1373341075,1373341075,residential,nan
1373375515,1373375515,residential,nan
1373375518,1373375518,residential,nan
1373375524,1373375524,residential,nan
1373375550,1373375550,residential,nan
1373375619,1373375619,residential,nan
1373375621,1373375621,residential,nan
1373375622,1373375622,residential,nan
1373375623,1373375623,residential,nan
1373375628,1373375628,residential,nan
1373375657,1373375657,residential,nan
1373375658,1373375658,residential,nan
1373455681,1373455681,residential,nan
1373455703,1373455703,residential,nan
1373455706,1373455706,residential,nan
1373455707,1373455707,residential,nan
1373455766,1373455766,residential,nan
1373455767,1373455767,residential,nan
1373455768,1373455768,residential,nan
1373455769,1373455769,residential,nan
1373681406,1373681406,residential,Dhrithi
1373681958,1373681958,residential,Mahanidhi Residency
1374095411,1374095411,commercial,Golden Tower
1375169166,1375169166,residential,Sapthagiri Towers
1375169169,1375169169,residential,nan
1375169172,1375169172,commercial,nan
1375169173,1375169173,residential,nan
1375338870,1375338870,residential,nan
1375338895,1375338895,residential,nan
1375338896,1375338896,residential,nan
1375338897,1375338897,residential,nan
1375338898,1375338898,residential,nan
1375338899,1375338899,residential,nan
1375339306,1375339306,commercial,nan
1375341838,1375341838,residential,nan
1375476568,1375476568,residential,nan
1375476569,1375476569,residential,nan
1375602182,1375602182,residential,nan
1375804999,1375804999,residential,nan
1375805000,1375805000,residential,nan
1375805001,1375805001,residential,nan
1375805002,1375805002,residential,nan
1375805003,1375805003,residential,nan
1375805004,1375805004,residential,nan
1375805005,1375805005,residential,nan
1375805007,1375805007,residential,nan
1375805008,1375805008,residential,nan
1375805010,1375805010,residential,nan
1375805011,1375805011,residential,nan
1375805028,1375805028,residential,nan
1375835884,1375835884,residential,nan
1375841415,1375841415,residential,nan
1375841416,1375841416,residential,nan
1375841417,1375841417,residential,nan
1375841418,1375841418,residential,nan
1375841419,1375841419,residential,nan
1375841420,1375841420,residential,nan
1375841421,1375841421,residential,nan
1375841422,1375841422,residential,nan
1375904077,1375904077,residential,nan
1376013713,1376013713,residential,nan
1376522579,1376522579,residential,nan
1376987303,1376987303,commercial,Sabha
1377247103,1377247103,residential,nan
1377252071,1377252071,residential,nan
1377611626,1377611626,residential,Balaji Layout
1377840873,1377840873,residential,nan
1377961751,1377961751,residential,nan
1377961810,1377961810,residential,Gagan Gauravi Apartments
1377961839,1377961839,residential,nan
1377975875,1377975875,residential,nan
1377975876,1377975876,residential,nan
1377975877,1377975877,residential,nan
1377975878,1377975878,residential,nan
1377975884,1377975884,residential,nan
1377975920,1377975920,residential,nan
1377975921,1377975921,residential,nan
1377975922,1377975922,residential,nan
1377975934,1377975934,residential,nan
1377975944,1377975944,residential,nan
1377975945,1377975945,residential,nan
1377975946,1377975946,residential,nan
1377975948,1377975948,residential,nan
1377975949,1377975949,residential,nan
1377976075,1377976075,residential,nan
1377976081,1377976081,residential,nan
1377976927,1377976927,residential,nan
1377976930,1377976930,residential,nan
1377976961,1377976961,residential,nan
1377976962,1377976962,residential,nan
1377976963,1377976963,residential,nan
1377976964,1377976964,residential,nan
1377976965,1377976965,residential,nan
1377976966,1377976966,residential,nan
1377976998,1377976998,commercial,nan
1378386896,1378386896,residential,nan
1378386914,1378386914,residential,nan
1378386915,1378386915,residential,nan
1378386938,1378386938,residential,nan
1378386966,1378386966,residential,nan
1378386982,1378386982,residential,nan
1378386997,1378386997,residential,nan
1378387009,1378387009,residential,nan
1378387010,1378387010,residential,nan
1378387011,1378387011,residential,nan
1378387012,1378387012,residential,nan
1378387017,1378387017,residential,nan
1378387018,1378387018,residential,nan
1378387019,1378387019,residential,nan
1378387020,1378387020,residential,nan
1378387025,1378387025,residential,nan
1378387026,1378387026,residential,nan
1378387047,1378387047,residential,nan
1378387057,1378387057,residential,nan
1378387067,1378387067,residential,nan
1378387068,1378387068,residential,nan
1378387102,1378387102,residential,nan
1378387114,1378387114,residential,nan
1378387117,1378387117,residential,nan
1378387126,1378387126,residential,nan
1378566414,1378566414,residential,nan
1378566443,1378566443,residential,nan
1378566474,1378566474,residential,nan
1378566502,1378566502,residential,nan
1378566517,1378566517,residential,nan
1378566533,1378566533,residential,nan
1378566540,1378566540,residential,nan
1378566541,1378566541,residential,nan
1378566549,1378566549,residential,nan
1378566554,1378566554,residential,nan
1378566578,1378566578,residential,nan
1378566606,1378566606,residential,nan
1378572741,1378572741,commercial,BSNL Telephone Exchange
1378572742,1378572742,residential,nan
1378572754,1378572754,residential,nan
1378572755,1378572755,residential,nan
1378572756,1378572756,residential,nan
1378572757,1378572757,residential,nan
1378572758,1378572758,residential,nan
1378572789,1378572789,residential,nan
1378572801,1378572801,residential,nan
1378572831,1378572831,residential,nan
1378572840,1378572840,residential,nan
1378572857,1378572857,residential,nan
1378572858,1378572858,residential,nan
1378572859,1378572859,residential,nan
1378572860,1378572860,commercial,nan
