zone_id,zone_type,transformer_max_capacity_kw,historical_peak_load_hour,baseline_peak_load_kw
1376013713,residential,226.43,19,116.43
1376522579,residential,401.58,19,251.69
1376987303,commercial,1183.05,14,622.69
1377247103,residential,321.33,19,187.19
1377252071,residential,474.65,19,260.52
1377611626,residential,286.95,19,161.62
1377840873,residential,358.01,19,213.9
1377961751,residential,463.48,19,272.11
1377961810,residential,398.57,19,238.95
1377961839,residential,365.94,19,219.12
1377975875,residential,385.78,19,218.27
1377975876,residential,423.88,19,222.86
1377975877,residential,342.75,19,186.18
1377975878,residential,247.06,19,162.29
1377975884,residential,239.35,19,128.65
1377975920,residential,228.65,19,138.44
1377975921,residential,491.5,19,280.61
1377975922,residential,487.89,19,253.6
1377975934,residential,386.94,19,230.26
1377975944,residential,279.6,19,160.25
1377975945,residential,238.79,19,167.12
1377975946,residential,397.8,19,232.61
1377975948,residential,461.73,19,319.33
1377975949,residential,320.36,19,169.03
1377976075,residential,247.46,19,160.19
1377976081,residential,382.94,19,206.07
1377976927,residential,495.66,19,341.17
1377976930,residential,320.56,19,189.17
1377976961,residential,344.14,19,237.12
1377976962,residential,426.79,19,256.62
1377976963,residential,472.64,19,307.66
1377976964,residential,420.94,19,270.14
1377976965,residential,220.75,19,111.85
1377976966,residential,451.42,19,306.38
1377976998,commercial,1219.84,14,694.37
1378386896,residential,324.96,19,205.79
1378386914,residential,340.17,19,182.13
1378386915,residential,374.26,19,257.03
1378386938,residential,232.81,19,126.09
1378386966,residential,307.84,19,168.52
1378386982,residential,223.28,19,118.3
1378386997,residential,284.62,19,163.39
1378387009,residential,312.65,19,198.19
1378387010,residential,396.02,19,251.9
1378387011,residential,320.33,19,165.9
1378387012,residential,218.56,19,149.26
1378387017,residential,453.98,19,284.58
1378387018,residential,427.17,19,235.78
1378387019,residential,228.34,19,146.24
1378387020,residential,409.2,19,280.9
1378387025,residential,437.54,19,300.31
1378387026,residential,376.96,19,256.79
1378387047,residential,389.82,19,242.07
1378387057,residential,346.55,19,210.77
1378387067,residential,455.07,19,229.06
1378387068,residential,430.99,19,243.64
1378387102,residential,318.1,19,192.64
1378387114,residential,391.17,19,245.09
1378387117,residential,371.07,19,224.67
1378387126,residential,343.21,19,200.4
1378566414,residential,300.65,19,185.7
1378566443,residential,326.18,19,181.3
1378566474,residential,273.13,19,151.21
1378566502,residential,322.31,19,165.62
1378566517,residential,303.85,19,156.47
1378566533,residential,486.34,19,279.23
1378566540,residential,371.08,19,200.71
1378566541,residential,482.71,19,281.43
1378566549,residential,424.09,19,282.02
1378566554,residential,482.18,19,298.21
1378566578,residential,419.93,19,256.01
1378566606,residential,319.21,19,198.43
1378572741,commercial,1713.62,14,1093.87
1378572742,residential,360.9,19,195.64
1378572754,residential,399.97,19,272.11
1378572755,residential,486.12,19,279.59
1378572756,residential,215.37,19,116.07
1378572757,residential,276.13,19,158.37
1378572758,residential,271.74,19,163.83
1378572789,residential,260.05,19,164.76
1378572801,residential,448.57,19,309.8
1378572831,residential,480.2,19,287.14
1378572840,residential,429.12,19,278.05
1378572857,residential,419.61,19,248.25
1378572858,residential,202.92,19,109.54
1378572859,residential,406.88,19,268.31
1378572860,commercial,1899.88,14,1303.29
1378572861,residential,342.59,19,228.35
1378572867,residential,395.04,19,253.63
1378572878,residential,207.24,19,113.24
1378572885,residential,295.47,19,187.78
1378923057,commercial,1156.33,14,719.58
1378923059,residential,433.62,19,233.01
1378923060,residential,357.27,19,216.47
1378923062,commercial,952.95,14,522.21
1378923065,residential,253.32,19,139.39
1378923066,commercial,1381.74,14,826.47
1378923077,residential,265.36,19,177.07
1378923100,residential,357.25,19,218.65
1378923125,residential,342.02,19,232.2
1378926226,residential,291.37,19,199.05
1378926231,residential,202.31,19,139.57
1378926271,residential,305.55,19,173.47
1378926272,residential,320.8,19,180.13
1378947159,residential,303.29,19,192.3
1378947160,residential,460.28,19,292.22
1379017113,commercial,1053.02,14,663.87
1379017115,residential,267.71,19,140.6
1379017121,residential,246.29,19,146.08
1379017122,residential,266.27,19,177.91
1379017123,residential,307.06,19,167.82
1379017125,residential,380.75,19,263.0
1379017126,residential,438.92,19,255.71
1379017127,commercial,1109.93,14,646.82
1379017133,residential,367.29,19,242.54
1379082674,residential,400.01,19,208.52
1379082678,residential,247.59,19,153.01
1379082685,residential,358.03,19,206.93
1379082697,residential,391.83,19,199.64
1379082706,residential,240.52,19,164.43
1379082716,residential,399.36,19,228.15
1379082729,residential,317.49,19,201.65
1379082736,residential,288.09,19,176.07
1379082738,residential,393.0,19,272.35
1379091712,residential,368.62,19,256.88
1379091713,residential,351.66,19,206.21
1379091717,residential,415.13,19,285.14
1379091733,residential,397.58,19,203.21
1379091738,residential,446.7,19,267.89
1379091750,residential,259.96,19,133.62
1379091775,residential,306.4,19,213.92
1379091776,residential,335.96,19,204.37
1379091786,residential,309.04,19,200.18
1379091795,residential,423.19,19,289.48
1379091800,residential,428.72,19,254.62
1379091826,residential,367.4,19,207.61
1379091835,residential,411.08,19,233.4
1379091836,residential,276.79,19,151.8
1379091848,residential,324.94,19,219.86
1379091858,residential,336.66,19,200.7
1379091859,residential,329.6,19,211.1
1379107036,residential,416.19,19,210.84
1379384265,residential,286.5,19,172.6
1379384304,residential,381.5,19,254.61
1379384305,residential,481.85,19,294.01
1379384337,residential,405.31,19,260.46
1379384367,residential,445.96,19,282.71
1379384368,residential,211.13,19,107.6
1379384369,residential,379.67,19,243.11
1379384378,residential,273.6,19,165.22
1379384403,residential,312.44,19,185.26
1379384404,residential,296.3,19,172.32
1379384405,residential,388.73,19,245.71
1379384406,residential,399.11,19,237.34
1379384456,residential,371.82,19,217.58
1379384466,residential,331.06,19,201.2
1379384467,residential,369.95,19,238.08
1379543541,residential,327.51,19,191.4
1379543544,residential,385.44,19,228.67
1379543554,residential,358.07,19,186.99
1379616868,commercial,1861.81,14,932.72
1379616871,commercial,1208.97,14,698.07
1379616873,commercial,1237.21,14,759.86
1379629488,residential,351.05,19,238.37
1379629489,residential,339.01,19,222.87
1379629492,residential,249.54,19,160.49
1379629605,residential,309.01,19,171.1
1379681744,residential,277.33,19,187.29
1380595908,residential,244.5,19,150.67
1381019966,commercial,807.58,14,517.22
1381019968,residential,261.43,19,145.42
1381019973,residential,478.45,19,288.14
1381021055,residential,208.84,19,109.3
1381380894,residential,330.44,19,169.59
1381380901,residential,408.34,19,242.1
1381380902,residential,438.52,19,236.31
1381380912,residential,488.83,19,260.82
1381418976,residential,273.07,19,147.7
1381418987,residential,366.64,19,248.8
1381418990,residential,259.49,19,150.98
1381888159,residential,411.94,19,221.8
1381888160,residential,445.32,19,302.34
1381888161,residential,452.93,19,273.21
1382445527,residential,260.16,19,170.47
1383008157,residential,313.06,19,217.66
1383193995,commercial,1306.78,14,685.24
1383194008,residential,285.37,19,195.62
1383201470,residential,217.7,19,122.07
1383201471,residential,462.21,19,242.44
1383201472,residential,307.03,19,162.12
1383201473,residential,278.72,19,177.76
1383201475,residential,433.8,19,226.85
1383201478,commercial,840.59,14,447.36
1383201488,residential,253.54,19,175.84
1383201489,residential,232.15,19,118.92
1383201490,residential,218.62,19,125.71
1383201491,residential,338.2,19,170.76
1383201492,residential,350.35,19,181.38
1383201493,residential,200.16,19,105.8
1383201494,residential,465.15,19,235.7
1383201495,residential,466.13,19,276.96
1383201496,residential,349.39,19,221.6
1383201497,residential,208.08,19,134.98
1383201509,residential,235.42,19,133.24
1383201510,residential,470.13,19,282.43
1383201512,residential,298.69,19,175.77
1383201515,residential,441.79,19,297.97
1383279882,residential,319.68,19,170.99
1383279896,residential,339.55,19,206.2
1383279897,residential,284.46,19,176.7
1383279898,residential,215.97,19,112.02
1383279924,commercial,1698.7,14,1078.55
1383279925,residential,283.35,19,165.95
1383279945,residential,242.03,19,129.2
1383279947,residential,398.43,19,267.61
1383279963,residential,230.46,19,124.47
1383279980,residential,408.66,19,283.69
1383280001,residential,359.43,19,210.99
1383280015,residential,498.7,19,252.24
1383280026,residential,442.09,19,261.4
1383280050,residential,329.59,19,181.36
1383280074,residential,352.98,19,247.08
1383280095,residential,341.44,19,219.2
1383280115,residential,433.18,19,292.51
1383280116,residential,421.89,19,225.74
1383280117,residential,291.23,19,177.48
1383280147,residential,412.79,19,244.28
1383280155,residential,429.92,19,270.71
1383280163,commercial,1968.22,14,1252.91
1383280165,residential,480.0,19,322.75
1383280183,residential,467.62,19,242.78
1383280184,residential,344.4,19,218.16
1383280198,residential,489.57,19,317.49
1383280203,residential,240.89,19,166.63
1383280219,residential,410.57,19,237.14
1383280242,residential,329.77,19,175.03
1383280253,residential,250.0,19,168.32
1383280259,residential,259.98,19,138.01
1383280265,residential,424.05,19,235.41
1383280273,residential,244.05,19,169.02
1383280285,residential,254.41,19,172.46
1383280300,residential,232.04,19,141.29
1383280305,residential,245.31,19,133.29
1383280317,commercial,1410.76,14,980.81
1383280319,residential,269.41,19,182.94
1383280325,residential,400.56,19,233.45
1383280336,residential,438.63,19,306.37
1383280353,residential,380.22,19,240.23
1383280365,residential,412.76,19,207.69
1383280373,residential,429.38,19,247.49
1383280384,residential,361.41,19,252.78
1383280387,residential,337.67,19,231.71
1383280388,residential,202.09,19,103.12
1383280389,residential,437.75,19,262.82
1383280390,residential,391.72,19,235.89
1383284328,residential,228.58,19,122.04
1383284338,residential,344.37,19,224.97
1383284339,residential,371.55,19,249.4
1383284355,residential,311.57,19,182.6
1383284356,residential,253.64,19,153.79
1383284357,residential,271.11,19,171.78
1383521651,residential,244.92,19,158.59
1383521652,residential,415.96,19,288.93
1383521655,residential,357.75,19,215.09
1383521656,residential,373.82,19,250.03
1383521658,residential,480.15,19,313.77
1383521663,residential,289.8,19,171.16
1383521669,residential,214.35,19,148.66
1383521679,residential,207.32,19,127.4
1383521680,residential,361.91,19,182.77
1383521696,residential,320.21,19,181.65
1383521704,residential,234.55,19,160.48
1383521712,residential,294.4,19,153.07
1383521713,residential,450.36,19,291.92
1383526734,residential,481.09,19,249.14
1383579870,residential,270.35,19,155.9
1383925231,residential,279.42,19,185.33
1385084875,residential,483.87,19,247.02
1385087385,residential,499.83,19,314.68
1385087387,residential,370.65,19,227.45
1385089157,commercial,1227.25,14,775.89
1385089158,commercial,858.53,14,579.02
1385089159,commercial,1875.0,14,1048.9
1385223885,residential,326.01,19,191.14
1385223886,residential,200.52,19,126.55
1385223887,residential,458.09,19,316.41
1385223888,residential,425.1,19,258.15
1385223889,residential,237.88,19,165.42
1385223890,residential,342.73,19,200.07
1385223891,residential,232.6,19,138.69
1385223892,residential,472.71,19,298.03
1385223893,residential,371.36,19,204.46
1385496225,residential,454.78,19,285.91
1385496226,residential,481.32,19,289.53
1385496227,residential,223.27,19,115.86
1385496228,residential,231.21,19,151.15
1385496229,residential,435.38,19,288.91
1385496230,residential,293.37,19,150.71
1385496231,residential,232.82,19,142.69
1385496232,residential,336.29,19,234.11
1385496234,residential,303.24,19,162.5
1385496235,residential,241.88,19,163.13
1385609201,residential,492.83,19,279.58
1385609234,commercial,1081.57,14,644.88
1385836578,residential,492.13,19,280.57
1385836580,residential,438.31,19,282.81
1386054451,residential,438.64,19,306.45
1386060478,residential,322.62,19,165.54
1386060479,residential,475.39,19,274.31
1386060480,residential,354.82,19,181.26
1386060492,residential,290.2,19,183.96
1386060493,residential,228.33,19,158.21
1386060494,residential,206.41,19,137.24
1386060495,residential,450.02,19,296.0
1386060557,residential,466.65,19,325.03
1386060572,residential,445.93,19,293.79
1386060573,residential,341.95,19,229.27
1386060574,residential,406.86,19,248.94
1386060575,residential,266.2,19,150.83
1386060675,residential,281.12,19,178.34
1386060676,residential,389.51,19,247.2
1386060677,residential,302.15,19,203.57
1386060679,residential,481.54,19,330.12
1386060680,residential,257.54,19,161.9
1386060682,residential,385.31,19,217.94
1386097317,residential,264.9,19,142.99
1386128819,residential,377.01,19,208.6
1386128844,residential,267.27,19,153.73
1386128868,residential,392.52,19,265.72
1386128888,residential,242.34,19,145.52
1386128901,residential,469.79,19,317.14
1386128902,residential,433.43,19,223.74
1386128929,residential,472.9,19,246.4
1386128949,residential,465.14,19,305.97
1386128970,residential,304.25,19,210.85
1386128971,residential,260.14,19,161.68
1386128972,residential,262.9,19,167.92
1386156999,residential,255.64,19,172.83
1386157000,residential,239.74,19,153.81
1386157006,residential,418.75,19,216.99
1386157007,commercial,1791.45,14,977.99
1386157009,commercial,1053.01,14,638.74
1386157011,residential,471.7,19,245.5
1386157025,residential,482.91,19,262.69
1386157028,residential,212.03,19,121.74
1386157029,residential,286.18,19,148.17
1386157155,residential,407.75,19,275.37
1386468924,residential,465.12,19,321.33
1386468969,residential,288.91,19,178.93
1386514319,commercial,970.02,14,549.01
1386584004,residential,234.03,19,152.74
1386584005,residential,419.03,19,218.75
1386584006,residential,428.44,19,283.01
1386584007,residential,210.41,19,142.75
1386584008,residential,411.95,19,237.94
1386584009,residential,376.73,19,247.12
1386584026,residential,468.31,19,320.02
1386584027,residential,297.03,19,194.94
1386584028,residential,207.72,19,121.23
1386584029,residential,228.89,19,145.41
1386584030,residential,466.38,19,275.91
1386584031,residential,359.57,19,240.05
1386584032,residential,488.21,19,283.98
1386584072,residential,253.38,19,132.39
1386663341,residential,417.24,19,210.58
1386663342,residential,453.03,19,244.05
1386663343,residential,226.63,19,115.09
1386663345,residential,307.94,19,188.16
1387155185,commercial,821.97,14,456.83
1387946434,residential,350.77,19,177.15
