_id,connectionTime,kWhDelivered,duration_hours,siteID
sess_4210,2024-02-11T17:24:00Z,45.53,2.65,proxy_site
sess_4211,2024-03-11T17:29:00Z,45.71,4.67,proxy_site
sess_4212,2024-01-07T20:47:00Z,37.52,3.49,proxy_site
sess_4213,2024-01-19T13:43:00Z,40.07,4.12,proxy_site
sess_4214,2024-02-18T16:06:00Z,45.23,9.55,proxy_site
sess_4215,2024-02-09T17:19:00Z,23.21,8.83,proxy_site
sess_4216,2024-03-12T18:21:00Z,34.24,7.49,proxy_site
sess_4217,2024-03-03T17:52:00Z,45.43,3.44,proxy_site
sess_4218,2024-03-26T20:53:00Z,44.59,5.58,proxy_site
sess_4219,2024-01-09T18:54:00Z,36.15,2.6,proxy_site
sess_4220,2024-03-23T16:12:00Z,15.35,3.6,proxy_site
sess_4221,2024-02-14T17:35:00Z,11.58,4.39,proxy_site
sess_4222,2024-03-07T16:38:00Z,14.01,6.94,proxy_site
sess_4223,2024-02-29T18:19:00Z,21.31,2.98,proxy_site
sess_4224,2024-03-13T19:24:00Z,47.16,9.71,proxy_site
sess_4225,2024-02-16T16:59:00Z,22.31,8.52,proxy_site
sess_4226,2024-03-13T17:28:00Z,21.91,9.76,proxy_site
sess_4227,2024-01-10T17:11:00Z,26.12,8.38,proxy_site
sess_4228,2024-03-11T19:09:00Z,10.44,7.86,proxy_site
sess_4229,2024-02-06T16:12:00Z,33.56,8.19,proxy_site
sess_4230,2024-02-04T15:56:00Z,36.51,7.97,proxy_site
sess_4231,2024-01-26T17:04:00Z,17.7,9.73,proxy_site
sess_4232,2024-02-23T17:48:00Z,38.69,3.79,proxy_site
sess_4233,2024-01-19T17:35:00Z,7.87,9.53,proxy_site
sess_4234,2024-01-18T18:47:00Z,5.49,4.17,proxy_site
sess_4235,2024-01-02T20:33:00Z,20.48,6.07,proxy_site
sess_4236,2024-01-04T16:50:00Z,22.05,8.86,proxy_site
sess_4237,2024-02-05T16:46:00Z,25.96,4.89,proxy_site
sess_4238,2024-03-27T18:30:00Z,43.91,5.03,proxy_site
sess_4239,2024-03-06T15:38:00Z,22.19,9.79,proxy_site
sess_4240,2024-03-07T18:43:00Z,31.19,6.32,proxy_site
sess_4241,2024-03-13T21:35:00Z,27.33,6.71,proxy_site
sess_4242,2024-03-21T16:45:00Z,8.58,3.46,proxy_site
sess_4243,2024-03-06T20:44:00Z,42.11,8.87,proxy_site
sess_4244,2024-02-13T16:55:00Z,6.41,8.1,proxy_site
sess_4245,2024-02-15T19:51:00Z,37.09,2.11,proxy_site
sess_4246,2024-01-22T17:11:00Z,41.85,8.76,proxy_site
sess_4247,2024-03-28T20:28:00Z,44.72,6.02,proxy_site
sess_4248,2024-03-19T16:56:00Z,41.37,4.57,proxy_site
sess_4249,2024-02-29T16:16:00Z,7.49,8.02,proxy_site
sess_4250,2024-02-02T16:11:00Z,41.41,5.49,proxy_site
sess_4251,2024-02-28T21:35:00Z,48.05,3.82,proxy_site
sess_4252,2024-02-25T18:48:00Z,8.68,2.08,proxy_site
sess_4253,2024-02-20T19:32:00Z,14.04,6.07,proxy_site
sess_4254,2024-03-10T18:19:00Z,14.81,7.78,proxy_site
sess_4255,2024-02-11T18:28:00Z,44.75,8.67,proxy_site
sess_4256,2024-03-13T21:25:00Z,6.31,2.91,proxy_site
sess_4257,2024-02-15T18:20:00Z,30.47,2.49,proxy_site
sess_4258,2024-03-15T17:26:00Z,42.34,2.3,proxy_site
sess_4259,2024-01-03T19:48:00Z,36.21,5.3,proxy_site
sess_4260,2024-01-12T18:46:00Z,44.66,3.84,proxy_site
sess_4261,2024-02-26T14:23:00Z,12.83,7.72,proxy_site
sess_4262,2024-03-09T18:06:00Z,15.31,7.05,proxy_site
sess_4263,2024-03-05T18:04:00Z,35.72,2.79,proxy_site
sess_4264,2024-01-01T20:50:00Z,48.35,2.98,proxy_site
sess_4265,2024-01-01T17:21:00Z,21.62,6.22,proxy_site
sess_4266,2024-02-11T18:54:00Z,44.79,9.74,proxy_site
sess_4267,2024-02-13T12:33:00Z,14.48,8.11,proxy_site
sess_4268,2024-01-25T17:28:00Z,27.85,6.36,proxy_site
sess_4269,2024-02-20T19:02:00Z,31.08,2.64,proxy_site
sess_4270,2024-03-28T16:50:00Z,29.35,4.26,proxy_site
sess_4271,2024-03-01T16:11:00Z,8.51,9.12,proxy_site
sess_4272,2024-02-20T16:37:00Z,27.97,7.86,proxy_site
sess_4273,2024-01-26T19:18:00Z,10.49,7.01,proxy_site
sess_4274,2024-02-04T16:29:00Z,19.56,6.68,proxy_site
sess_4275,2024-03-03T18:35:00Z,8.45,9.22,proxy_site
sess_4276,2024-03-21T19:30:00Z,35.85,8.99,proxy_site
sess_4277,2024-02-27T14:43:00Z,47.97,8.64,proxy_site
sess_4278,2024-03-12T10:50:00Z,39.74,5.78,proxy_site
sess_4279,2024-01-24T18:06:00Z,23.13,7.69,proxy_site
sess_4280,2024-02-15T14:22:00Z,23.83,5.98,proxy_site
sess_4281,2024-01-22T22:34:00Z,15.08,4.79,proxy_site
sess_4282,2024-02-05T20:25:00Z,36.1,2.2,proxy_site
sess_4283,2024-03-14T15:19:00Z,26.01,5.88,proxy_site
sess_4284,2024-03-15T19:54:00Z,6.96,2.13,proxy_site
sess_4285,2024-01-16T16:48:00Z,17.15,4.27,proxy_site
sess_4286,2024-03-20T18:23:00Z,18.54,9.29,proxy_site
sess_4287,2024-02-09T18:58:00Z,32.67,7.72,proxy_site
sess_4288,2024-03-07T18:05:00Z,17.68,5.98,proxy_site
sess_4289,2024-03-16T18:00:00Z,17.73,8.82,proxy_site
sess_4290,2024-03-20T20:03:00Z,18.66,9.98,proxy_site
sess_4291,2024-02-24T17:12:00Z,28.23,3.41,proxy_site
sess_4292,2024-03-07T16:53:00Z,45.79,8.27,proxy_site
sess_4293,2024-03-09T18:46:00Z,45.96,5.63,proxy_site
sess_4294,2024-01-19T19:48:00Z,26.15,7.38,proxy_site
sess_4295,2024-03-15T17:26:00Z,36.95,6.69,proxy_site
sess_4296,2024-03-28T17:37:00Z,8.42,3.71,proxy_site
sess_4297,2024-01-01T16:55:00Z,12.66,6.42,proxy_site
sess_4298,2024-02-02T20:34:00Z,35.13,7.97,proxy_site
sess_4299,2024-03-27T14:26:00Z,47.81,7.51,proxy_site
sess_4300,2024-03-10T18:32:00Z,46.84,4.14,proxy_site
sess_4301,2024-01-18T20:57:00Z,6.57,2.5,proxy_site
sess_4302,2024-03-03T21:55:00Z,25.2,3.93,proxy_site
sess_4303,2024-01-06T18:22:00Z,19.82,7.67,proxy_site
sess_4304,2024-03-15T13:55:00Z,34.52,5.05,proxy_site
sess_4305,2024-03-06T15:49:00Z,25.0,5.88,proxy_site
sess_4306,2024-02-13T23:12:00Z,30.9,4.83,proxy_site
sess_4307,2024-02-13T21:03:00Z,49.04,2.35,proxy_site
sess_4308,2024-02-21T21:02:00Z,8.34,7.43,proxy_site
sess_4309,2024-03-18T18:19:00Z,16.39,3.24,proxy_site
sess_4310,2024-03-08T17:32:00Z,29.85,6.08,proxy_site
sess_4311,2024-02-14T20:20:00Z,41.96,8.86,proxy_site
sess_4312,2024-02-06T14:04:00Z,30.96,3.23,proxy_site
sess_4313,2024-02-24T18:38:00Z,44.5,8.58,proxy_site
sess_4314,2024-02-06T19:41:00Z,45.13,9.76,proxy_site
sess_4315,2024-01-15T16:24:00Z,27.01,5.11,proxy_site
sess_4316,2024-03-26T18:10:00Z,9.23,8.01,proxy_site
sess_4317,2024-01-04T17:00:00Z,25.86,5.47,proxy_site
sess_4318,2024-02-02T16:47:00Z,5.18,9.05,proxy_site
sess_4319,2024-01-23T17:41:00Z,41.19,3.71,proxy_site
sess_4320,2024-01-29T20:32:00Z,45.23,9.96,proxy_site
sess_4321,2024-01-29T16:12:00Z,48.74,3.05,proxy_site
sess_4322,2024-01-10T19:49:00Z,36.74,8.99,proxy_site
sess_4323,2024-01-24T18:21:00Z,19.03,7.62,proxy_site
sess_4324,2024-01-09T17:18:00Z,33.16,5.03,proxy_site
sess_4325,2024-01-22T19:23:00Z,9.42,7.91,proxy_site
sess_4326,2024-03-15T19:10:00Z,25.29,9.62,proxy_site
sess_4327,2024-01-27T18:02:00Z,17.61,8.75,proxy_site
sess_4328,2024-02-15T19:41:00Z,11.14,9.57,proxy_site
sess_4329,2024-03-22T19:39:00Z,44.97,3.31,proxy_site
sess_4330,2024-03-27T17:44:00Z,24.35,7.32,proxy_site
sess_4331,2024-03-28T17:59:00Z,18.0,3.42,proxy_site
sess_4332,2024-02-16T18:57:00Z,34.53,7.94,proxy_site
sess_4333,2024-03-24T16:15:00Z,35.53,2.51,proxy_site
sess_4334,2024-02-09T17:51:00Z,28.69,8.1,proxy_site
sess_4335,2024-01-30T16:22:00Z,5.57,4.24,proxy_site
sess_4336,2024-01-30T14:23:00Z,48.51,2.78,proxy_site
sess_4337,2024-03-27T16:08:00Z,7.94,9.93,proxy_site
sess_4338,2024-03-02T20:25:00Z,9.67,7.23,proxy_site
sess_4339,2024-01-12T17:26:00Z,29.52,2.5,proxy_site
sess_4340,2024-01-07T17:13:00Z,14.82,8.88,proxy_site
sess_4341,2024-01-14T17:34:00Z,26.83,6.55,proxy_site
sess_4342,2024-02-21T16:09:00Z,41.92,2.52,proxy_site
sess_4343,2024-03-14T18:07:00Z,8.52,3.47,proxy_site
sess_4344,2024-01-11T13:36:00Z,17.6,8.75,proxy_site
sess_4345,2024-01-29T20:09:00Z,20.9,6.52,proxy_site
sess_4346,2024-01-03T16:53:00Z,37.63,7.21,proxy_site
sess_4347,2024-02-02T16:18:00Z,16.57,8.88,proxy_site
sess_4348,2024-03-11T18:58:00Z,9.68,8.82,proxy_site
sess_4349,2024-01-18T13:05:00Z,41.18,8.25,proxy_site
sess_4350,2024-02-14T17:36:00Z,26.22,5.55,proxy_site
sess_4351,2024-01-14T18:33:00Z,46.93,5.4,proxy_site
sess_4352,2024-01-30T19:24:00Z,29.73,8.93,proxy_site
sess_4353,2024-01-27T17:24:00Z,45.2,4.49,proxy_site
sess_4354,2024-03-02T16:21:00Z,25.08,9.78,proxy_site
sess_4355,2024-03-16T17:05:00Z,5.38,3.65,proxy_site
sess_4356,2024-02-03T17:56:00Z,44.89,6.49,proxy_site
sess_4357,2024-01-27T18:37:00Z,28.44,8.61,proxy_site
sess_4358,2024-02-13T18:52:00Z,25.64,7.53,proxy_site
sess_4359,2024-02-05T14:53:00Z,35.21,8.17,proxy_site
sess_4360,2024-01-20T19:43:00Z,43.24,6.98,proxy_site
sess_4361,2024-01-22T18:54:00Z,40.37,3.81,proxy_site
sess_4362,2024-01-11T18:39:00Z,45.29,3.96,proxy_site
sess_4363,2024-01-11T19:15:00Z,6.88,9.64,proxy_site
sess_4364,2024-01-11T18:13:00Z,28.96,2.36,proxy_site
sess_4365,2024-03-21T19:55:00Z,37.46,3.35,proxy_site
sess_4366,2024-03-15T17:43:00Z,36.26,6.26,proxy_site
sess_4367,2024-01-08T15:59:00Z,9.3,8.41,proxy_site
sess_4368,2024-01-01T18:10:00Z,28.43,2.09,proxy_site
sess_4369,2024-02-18T18:12:00Z,34.08,7.61,proxy_site
sess_4370,2024-01-06T18:57:00Z,45.51,2.79,proxy_site
sess_4371,2024-03-02T18:27:00Z,32.75,9.29,proxy_site
sess_4372,2024-01-10T16:57:00Z,8.74,6.55,proxy_site
sess_4373,2024-02-14T20:08:00Z,7.82,3.42,proxy_site
sess_4374,2024-03-26T18:47:00Z,43.45,4.75,proxy_site
sess_4375,2024-01-14T19:34:00Z,26.02,5.99,proxy_site
sess_4376,2024-03-07T18:32:00Z,36.84,9.43,proxy_site
sess_4377,2024-03-20T15:29:00Z,38.41,5.31,proxy_site
sess_4378,2024-03-30T15:17:00Z,28.98,6.71,proxy_site
sess_4379,2024-03-30T14:10:00Z,21.99,5.58,proxy_site
sess_4380,2024-01-25T16:36:00Z,47.57,6.18,proxy_site
sess_4381,2024-03-13T14:51:00Z,47.59,5.56,proxy_site
sess_4382,2024-02-02T15:23:00Z,48.7,4.49,proxy_site
sess_4383,2024-01-20T17:13:00Z,43.86,4.02,proxy_site
sess_4384,2024-01-26T16:43:00Z,37.32,8.2,proxy_site
sess_4385,2024-01-18T17:56:00Z,31.74,2.62,proxy_site
sess_4386,2024-03-09T17:49:00Z,9.37,5.05,proxy_site
sess_4387,2024-03-16T14:50:00Z,37.35,3.1,proxy_site
sess_4388,2024-01-01T18:22:00Z,48.68,6.07,proxy_site
sess_4389,2024-03-28T20:47:00Z,27.31,9.69,proxy_site
sess_4390,2024-01-28T21:02:00Z,43.97,6.53,proxy_site
sess_4391,2024-02-15T15:19:00Z,6.75,6.63,proxy_site
sess_4392,2024-01-19T16:00:00Z,21.91,7.68,proxy_site
sess_4393,2024-03-17T14:25:00Z,21.39,7.13,proxy_site
sess_4394,2024-02-11T14:26:00Z,36.23,8.9,proxy_site
sess_4395,2024-03-18T20:59:00Z,8.7,3.99,proxy_site
sess_4396,2024-02-20T14:41:00Z,23.84,5.27,proxy_site
sess_4397,2024-02-20T23:15:00Z,35.03,7.97,proxy_site
sess_4398,2024-03-27T19:49:00Z,27.33,6.29,proxy_site
sess_4399,2024-03-02T16:27:00Z,11.1,8.0,proxy_site
sess_4400,2024-01-21T19:09:00Z,34.83,8.21,proxy_site
sess_4401,2024-01-17T15:36:00Z,44.34,5.89,proxy_site
sess_4402,2024-01-04T16:58:00Z,36.59,3.76,proxy_site
sess_4403,2024-01-10T18:17:00Z,30.08,3.23,proxy_site
sess_4404,2024-03-19T19:24:00Z,40.82,9.32,proxy_site
sess_4405,2024-03-08T15:31:00Z,9.23,3.77,proxy_site
sess_4406,2024-02-06T17:46:00Z,13.69,9.6,proxy_site
sess_4407,2024-02-21T18:57:00Z,27.57,2.38,proxy_site
sess_4408,2024-02-20T16:00:00Z,21.58,6.85,proxy_site
sess_4409,2024-02-26T20:41:00Z,41.17,5.9,proxy_site
sess_4410,2024-03-23T19:16:00Z,48.83,8.18,proxy_site
sess_4411,2024-02-21T19:10:00Z,40.64,4.93,proxy_site
sess_4412,2024-03-16T20:44:00Z,32.23,6.99,proxy_site
sess_4413,2024-01-21T17:40:00Z,11.57,8.1,proxy_site
sess_4414,2024-03-02T18:54:00Z,32.26,6.5,proxy_site
sess_4415,2024-02-17T17:44:00Z,38.44,5.06,proxy_site
sess_4416,2024-01-19T21:43:00Z,5.38,2.01,proxy_site
sess_4417,2024-03-14T21:06:00Z,47.97,6.11,proxy_site
sess_4418,2024-03-14T18:23:00Z,5.76,6.1,proxy_site
sess_4419,2024-01-06T17:48:00Z,13.01,3.07,proxy_site
sess_4420,2024-02-16T17:21:00Z,14.6,8.12,proxy_site
sess_4421,2024-03-24T15:02:00Z,30.06,5.51,proxy_site
sess_4422,2024-02-27T17:11:00Z,19.68,7.82,proxy_site
sess_4423,2024-01-12T14:45:00Z,24.75,7.91,proxy_site
sess_4424,2024-01-17T12:08:00Z,10.01,7.56,proxy_site
sess_4425,2024-01-28T20:17:00Z,23.17,6.51,proxy_site
sess_4426,2024-02-25T18:41:00Z,14.0,7.58,proxy_site
sess_4427,2024-02-08T16:35:00Z,26.59,4.56,proxy_site
sess_4428,2024-01-19T18:30:00Z,39.09,4.3,proxy_site
sess_4429,2024-02-15T18:19:00Z,32.99,3.33,proxy_site
sess_4430,2024-03-28T17:19:00Z,5.44,2.7,proxy_site
sess_4431,2024-02-04T19:41:00Z,7.15,6.03,proxy_site
sess_4432,2024-03-01T20:47:00Z,34.21,3.63,proxy_site
sess_4433,2024-02-05T16:55:00Z,38.59,6.14,proxy_site
sess_4434,2024-01-25T17:50:00Z,29.86,5.12,proxy_site
sess_4435,2024-02-03T18:39:00Z,20.74,5.71,proxy_site
sess_4436,2024-01-12T13:36:00Z,14.67,3.48,proxy_site
sess_4437,2024-03-20T20:17:00Z,47.69,5.02,proxy_site
sess_4438,2024-01-18T16:41:00Z,14.45,9.55,proxy_site
sess_4439,2024-03-08T18:08:00Z,39.43,9.79,proxy_site
sess_4440,2024-02-06T17:43:00Z,10.23,4.07,proxy_site
sess_4441,2024-02-18T20:03:00Z,41.75,4.34,proxy_site
sess_4442,2024-02-26T16:48:00Z,23.98,7.46,proxy_site
sess_4443,2024-03-13T17:40:00Z,38.56,6.99,proxy_site
sess_4444,2024-01-09T19:22:00Z,21.31,8.07,proxy_site
sess_4445,2024-01-25T17:21:00Z,10.87,7.24,proxy_site
sess_4446,2024-03-18T17:37:00Z,27.01,7.47,proxy_site
sess_4447,2024-03-15T18:31:00Z,9.38,6.89,proxy_site
sess_4448,2024-01-29T19:16:00Z,40.1,3.87,proxy_site
sess_4449,2024-01-22T16:28:00Z,19.02,5.13,proxy_site
sess_4450,2024-02-15T14:15:00Z,33.99,2.91,proxy_site
sess_4451,2024-02-16T17:58:00Z,18.94,2.87,proxy_site
sess_4452,2024-01-29T17:36:00Z,5.87,2.7,proxy_site
sess_4453,2024-03-16T17:35:00Z,11.69,3.78,proxy_site
sess_4454,2024-03-04T19:08:00Z,18.39,2.15,proxy_site
sess_4455,2024-03-19T16:41:00Z,26.04,5.7,proxy_site
sess_4456,2024-03-02T18:21:00Z,43.68,9.59,proxy_site
sess_4457,2024-03-17T17:24:00Z,38.6,7.1,proxy_site
sess_4458,2024-01-27T18:43:00Z,20.44,4.15,proxy_site
sess_4459,2024-01-15T16:44:00Z,48.52,2.66,proxy_site
sess_4460,2024-03-18T19:46:00Z,39.66,6.1,proxy_site
sess_4461,2024-02-21T16:48:00Z,17.33,5.31,proxy_site
sess_4462,2024-03-22T19:43:00Z,43.08,2.79,proxy_site
sess_4463,2024-03-03T20:15:00Z,41.52,4.4,proxy_site
sess_4464,2024-03-14T20:14:00Z,13.08,4.93,proxy_site
sess_4465,2024-01-13T17:58:00Z,31.0,2.79,proxy_site
sess_4466,2024-01-25T20:17:00Z,10.21,6.07,proxy_site
sess_4467,2024-01-27T16:49:00Z,28.49,6.43,proxy_site
sess_4468,2024-03-05T17:39:00Z,6.32,3.23,proxy_site
sess_4469,2024-02-20T16:22:00Z,34.76,6.56,proxy_site
sess_4470,2024-01-18T15:41:00Z,26.13,6.17,proxy_site
sess_4471,2024-01-18T19:58:00Z,24.51,7.19,proxy_site
sess_4472,2024-01-03T15:45:00Z,30.28,9.65,proxy_site
sess_4473,2024-01-15T22:09:00Z,12.77,6.28,proxy_site
sess_4474,2024-03-10T16:12:00Z,15.36,9.69,proxy_site
sess_4475,2024-02-26T16:46:00Z,13.31,6.8,proxy_site
sess_4476,2024-02-29T16:59:00Z,39.7,7.88,proxy_site
sess_4477,2024-03-26T19:38:00Z,6.28,4.5,proxy_site
sess_4478,2024-01-15T22:01:00Z,13.96,3.32,proxy_site
sess_4479,2024-02-02T18:15:00Z,28.15,8.04,proxy_site
sess_4480,2024-02-17T22:04:00Z,26.77,7.65,proxy_site
sess_4481,2024-03-16T17:12:00Z,25.95,3.84,proxy_site
sess_4482,2024-03-07T17:26:00Z,8.34,7.4,proxy_site
sess_4483,2024-03-26T18:07:00Z,24.62,3.64,proxy_site
sess_4484,2024-03-22T16:26:00Z,48.19,3.81,proxy_site
sess_4485,2024-03-01T19:20:00Z,5.82,9.95,proxy_site
sess_4486,2024-03-02T17:48:00Z,43.2,8.89,proxy_site
sess_4487,2024-02-14T19:45:00Z,42.17,9.3,proxy_site
sess_4488,2024-02-07T20:34:00Z,26.28,8.56,proxy_site
sess_4489,2024-03-03T16:35:00Z,46.11,3.26,proxy_site
sess_4490,2024-02-11T18:34:00Z,5.82,6.48,proxy_site
sess_4491,2024-03-12T20:11:00Z,41.2,6.22,proxy_site
sess_4492,2024-01-25T18:12:00Z,48.41,5.93,proxy_site
sess_4493,2024-01-11T16:29:00Z,49.72,7.8,proxy_site
sess_4494,2024-01-11T17:16:00Z,45.22,7.12,proxy_site
sess_4495,2024-01-29T15:20:00Z,10.91,7.22,proxy_site
sess_4496,2024-03-10T20:07:00Z,48.12,2.92,proxy_site
sess_4497,2024-02-14T18:40:00Z,37.05,7.82,proxy_site
sess_4498,2024-01-21T16:21:00Z,49.0,8.88,proxy_site
sess_4499,2024-03-30T20:52:00Z,17.29,9.55,proxy_site
sess_4500,2024-02-03T20:26:00Z,35.97,3.64,proxy_site
sess_4501,2024-03-01T18:28:00Z,8.07,6.33,proxy_site
sess_4502,2024-03-20T19:39:00Z,32.42,5.16,proxy_site
sess_4503,2024-03-08T16:11:00Z,28.67,2.77,proxy_site
sess_4504,2024-03-23T16:48:00Z,43.45,3.21,proxy_site
sess_4505,2024-03-15T18:28:00Z,39.84,2.52,proxy_site
sess_4506,2024-01-09T19:06:00Z,24.95,4.3,proxy_site
sess_4507,2024-03-24T17:03:00Z,12.5,4.55,proxy_site
sess_4508,2024-01-24T16:30:00Z,18.34,7.82,proxy_site
sess_4509,2024-03-09T20:17:00Z,47.47,4.65,proxy_site
sess_4510,2024-01-12T14:49:00Z,26.89,9.71,proxy_site
sess_4511,2024-01-23T21:00:00Z,31.56,7.95,proxy_site
sess_4512,2024-01-19T14:43:00Z,15.78,2.53,proxy_site
sess_4513,2024-03-02T17:38:00Z,40.55,3.19,proxy_site
sess_4514,2024-01-06T18:03:00Z,46.01,8.5,proxy_site
sess_4515,2024-03-24T17:31:00Z,47.67,9.66,proxy_site
sess_4516,2024-02-04T19:11:00Z,37.83,9.33,proxy_site
sess_4517,2024-02-15T16:16:00Z,23.76,7.86,proxy_site
sess_4518,2024-02-08T20:46:00Z,17.79,5.02,proxy_site
sess_4519,2024-01-15T20:32:00Z,45.93,3.35,proxy_site
sess_4520,2024-03-02T16:25:00Z,36.03,3.33,proxy_site
sess_4521,2024-03-28T20:24:00Z,12.05,3.54,proxy_site
sess_4522,2024-03-08T17:18:00Z,14.69,3.53,proxy_site
sess_4523,2024-03-25T19:15:00Z,46.33,9.77,proxy_site
sess_4524,2024-01-21T18:37:00Z,25.91,6.54,proxy_site
sess_4525,2024-01-29T20:27:00Z,14.36,4.99,proxy_site
sess_4526,2024-02-01T19:12:00Z,40.37,2.25,proxy_site
sess_4527,2024-02-13T19:44:00Z,44.8,6.9,proxy_site
sess_4528,2024-01-26T17:41:00Z,11.69,7.21,proxy_site
sess_4529,2024-03-09T18:45:00Z,40.29,9.58,proxy_site
sess_4530,2024-02-06T21:18:00Z,22.84,9.09,proxy_site
sess_4531,2024-02-27T17:57:00Z,34.22,7.92,proxy_site
sess_4532,2024-03-24T18:28:00Z,44.9,8.96,proxy_site
sess_4533,2024-01-09T16:14:00Z,13.37,7.51,proxy_site
sess_4534,2024-01-31T17:45:00Z,29.25,7.11,proxy_site
sess_4535,2024-03-28T17:57:00Z,31.78,9.31,proxy_site
sess_4536,2024-01-04T15:11:00Z,18.58,6.36,proxy_site
sess_4537,2024-03-14T18:03:00Z,27.62,2.59,proxy_site
sess_4538,2024-01-27T15:41:00Z,7.44,5.01,proxy_site
sess_4539,2024-03-18T18:17:00Z,12.09,7.14,proxy_site
sess_4540,2024-03-26T17:56:00Z,26.23,2.36,proxy_site
sess_4541,2024-01-26T20:56:00Z,39.57,5.39,proxy_site
sess_4542,2024-03-03T15:40:00Z,27.17,6.05,proxy_site
sess_4543,2024-03-25T22:03:00Z,7.47,7.4,proxy_site
sess_4544,2024-02-19T18:28:00Z,32.49,7.37,proxy_site
sess_4545,2024-01-14T18:39:00Z,37.01,7.93,proxy_site
sess_4546,2024-02-26T16:12:00Z,7.61,8.31,proxy_site
sess_4547,2024-03-23T17:52:00Z,47.6,9.72,proxy_site
sess_4548,2024-02-09T17:55:00Z,9.45,4.45,proxy_site
sess_4549,2024-01-19T16:04:00Z,41.17,6.17,proxy_site
sess_4550,2024-03-02T19:17:00Z,21.48,4.45,proxy_site
sess_4551,2024-01-22T22:43:00Z,16.47,4.66,proxy_site
sess_4552,2024-02-05T17:55:00Z,39.46,3.48,proxy_site
sess_4553,2024-03-01T16:43:00Z,34.84,6.2,proxy_site
sess_4554,2024-03-27T14:07:00Z,39.89,3.48,proxy_site
sess_4555,2024-02-13T21:34:00Z,14.26,6.6,proxy_site
sess_4556,2024-01-25T15:12:00Z,39.31,2.72,proxy_site
sess_4557,2024-01-24T20:28:00Z,12.35,3.74,proxy_site
sess_4558,2024-01-01T20:41:00Z,19.2,2.97,proxy_site
sess_4559,2024-02-11T19:26:00Z,15.9,8.04,proxy_site
sess_4560,2024-03-27T18:32:00Z,39.12,4.25,proxy_site
sess_4561,2024-02-11T18:01:00Z,36.2,2.36,proxy_site
sess_4562,2024-02-21T19:03:00Z,19.97,5.88,proxy_site
sess_4563,2024-01-22T16:32:00Z,14.94,3.75,proxy_site
sess_4564,2024-03-03T19:49:00Z,43.67,2.75,proxy_site
sess_4565,2024-01-30T19:01:00Z,6.05,8.36,proxy_site
sess_4566,2024-03-08T16:56:00Z,34.41,4.72,proxy_site
sess_4567,2024-03-25T17:01:00Z,25.05,3.1,proxy_site
sess_4568,2024-01-26T20:00:00Z,32.21,4.21,proxy_site
sess_4569,2024-01-30T19:17:00Z,44.95,2.19,proxy_site
sess_4570,2024-02-26T21:54:00Z,38.96,5.65,proxy_site
sess_4571,2024-03-20T18:35:00Z,18.79,7.63,proxy_site
sess_4572,2024-03-30T17:43:00Z,23.38,3.17,proxy_site
sess_4573,2024-01-10T17:19:00Z,9.93,3.52,proxy_site
sess_4574,2024-02-17T19:26:00Z,14.88,8.59,proxy_site
sess_4575,2024-02-28T17:27:00Z,48.4,3.95,proxy_site
sess_4576,2024-01-01T16:45:00Z,28.02,6.7,proxy_site
sess_4577,2024-02-26T17:41:00Z,45.22,7.25,proxy_site
sess_4578,2024-03-17T20:22:00Z,29.68,4.52,proxy_site
sess_4579,2024-03-13T16:40:00Z,45.34,6.1,proxy_site
sess_4580,2024-01-21T18:51:00Z,15.68,7.84,proxy_site
sess_4581,2024-01-07T16:56:00Z,13.21,5.3,proxy_site
sess_4582,2024-02-03T16:32:00Z,49.28,7.14,proxy_site
sess_4583,2024-02-16T14:13:00Z,29.96,8.72,proxy_site
sess_4584,2024-02-11T16:38:00Z,12.76,5.43,proxy_site
sess_4585,2024-01-11T18:21:00Z,37.42,6.04,proxy_site
sess_4586,2024-01-22T18:42:00Z,28.57,4.42,proxy_site
sess_4587,2024-03-29T19:18:00Z,39.84,4.94,proxy_site
sess_4588,2024-03-28T17:24:00Z,18.69,9.39,proxy_site
sess_4589,2024-03-06T18:16:00Z,30.55,8.93,proxy_site
sess_4590,2024-01-15T18:41:00Z,19.66,7.71,proxy_site
sess_4591,2024-03-16T18:01:00Z,17.24,9.09,proxy_site
sess_4592,2024-01-05T17:08:00Z,22.45,6.51,proxy_site
sess_4593,2024-03-03T15:38:00Z,43.61,6.59,proxy_site
sess_4594,2024-01-17T19:18:00Z,40.54,9.47,proxy_site
sess_4595,2024-03-24T20:00:00Z,35.22,8.04,proxy_site
sess_4596,2024-01-01T17:18:00Z,44.99,5.82,proxy_site
sess_4597,2024-03-20T16:11:00Z,45.4,4.85,proxy_site
sess_4598,2024-01-10T18:12:00Z,48.0,8.11,proxy_site
sess_4599,2024-02-02T18:13:00Z,41.81,7.29,proxy_site
sess_4600,2024-03-06T17:12:00Z,18.52,2.89,proxy_site
sess_4601,2024-03-01T18:39:00Z,18.35,6.17,proxy_site
sess_4602,2024-03-23T14:18:00Z,12.52,2.54,proxy_site
sess_4603,2024-02-04T15:24:00Z,42.95,5.7,proxy_site
sess_4604,2024-01-03T14:44:00Z,42.73,4.53,proxy_site
sess_4605,2024-02-15T19:03:00Z,17.93,3.16,proxy_site
sess_4606,2024-02-21T18:33:00Z,32.78,8.52,proxy_site
sess_4607,2024-02-10T15:51:00Z,6.27,3.29,proxy_site
sess_4608,2024-03-07T19:49:00Z,25.0,6.36,proxy_site
